company_number,charity_number
CE004036,1161510
CE004176,1161762
CE000529,1152638
CE007604,1167788
CE003698,1160877
CE004056,1161539
CE009966,1173003
CE006743,1165773
CE008009,1169479
CE004616,1163432
CE003491,1162056
CE000734,1155564
CE004695,1163572
CE002237,1157761
CE007156,1168470
CE002420,1159491
CE012687,1176309
CE007719,1167979
CE005251,1165291
CE009429,1170821
CE007806,1168125
CE011136,1173547
CE006927,1166057
CE009396,1170767
CE011371,1173904
CE011955,1175526
CE008094,1169622
CE009607,1171086
CE000412,1151996
CE000368,1151782
CE000149,1153654
CE003807,1161080
CE008503,1168687
CE008291,1169753
CE002180,1157638
CE002377,1158079
CE003812,1161089
CE000672,1155364
CE010208,1172817
CE004099,1161618
CE013239,1177139
CE008480,1168659
CE011053,1173396
CE003830,1161134
CE000187,1153772
CE010068,1172598
CE010069,1172599
CE012903,1176635
CE000828,1155827
CE013369,1177316
CE010088,1172640
CE011659,1175254
CE001675,1158333
CE009245,1170540
CE011417,1173972
CE006170,1166426
CE011676,1175666
CE004838,1162318
CE007014,1166206
CE005917,1164946
CE002011,1157245
CE007974,1169426
CE011466,1174957
CE002622,1159913
CE004685,1163554
CE002508,1159676
CE011578,1175120
CE010893,1173148
CE008485,1168668
CE003462,1162012
CE004655,1163508
CE004441,1163336
CE006214,1166500
CE006795,1165852
CE009692,1172186
CE009796,1172363
CE010663,1174070
CE003248,1159178
CE003750,1160974
CE005541,1164252
CE005846,1164808
CE012316,1174808
CE002971,1160383
CE004954,1162526
CE011112,1173512
CE002780,1159999
CE003287,1159272
CE006411,1167200
CE007307,1167293
CE011568,1175105
CE000719,1155531
CE007702,1167953
CE005789,1164700
CE012965,1176730
CE008839,1171186
CE009261,1170565
CE000439,1152192
CE008941,1171355
CE010112,1172676
CE007896,1169284
CE010749,1174211
CE005375,1165510
CE013085,1176913
CE005964,1165030
CE005383,1165522
CE000832,1155834
CE007607,1167794
CE000005,1150438
CE002321,1157952
CE000329,1151525
CE005935,1164971
CE008238,1169656
CE000265,1150949
CE011750,1175776
CE013101,1176938
CE009186,1170454
CE000514,1152609
CE008105,1169638
CE008134,1170076
CE009500,1170931
CE012320,1174813
CE005010,1162619
CE009910,1172903
CE013191,1177067
CE004335,1163153
CE000643,1155267
CE013389,1177341
CE007261,1167210
CE004534,1163933
CE007509,1167633
CE003465,1162017
CE008349,1169838
CE011249,1173722
CE003042,1158728
CE013015,1176797
CE010925,1173210
CE011843,1175341
CE002566,1159805
CE000086,1153466
CE000391,1151906
CE000152,1153662
CE006029,1165148
CE008004,1169471
CE010954,1173257
CE007019,1168229
CE000628,1155224
CE001414,1154685
CE008625,1168898
CE013038,1176834
CE001024,1156037
CE013246,1177146
CE011529,1175048
CE008748,1169101
CE011067,1173427
CE009401,1170775
CE007294,1167274
CE002812,1160062
CE007629,1167831
CE002953,1160348
CE003742,1160961
CE011193,1173639
CE011973,1175556
CE011449,1174932
CE008900,1171276
CE013387,1177339
CE006063,1166240
CE012117,1174505
CE013406,1177365
CE000228,1153938
CE009564,1171021
CE008442,1169992
CE009827,1172409
CE007174,1168501
CE005157,1162878
CE001242,1154096
CE001612,1158217
CE007994,1169451
CE012732,1176371
CE009224,1170508
CE003678,1160841
CE009094,1170280
CE005924,1164957
CE011178,1173622
CE012985,1176755
CE008098,1169629
CE001920,1157047
CE007475,1167584
CE005502,1164147
CE001160,1156402
CE007729,1167994
CE005787,1164696
CE006522,1166787
CE002374,1158073
CE005575,1164304
CE002635,1159940
CE007434,1167511
CE007891,1169275
CE002966,1160374
CE004147,1161705
CE009883,1172503
CE007401,1167462
CE003673,1160831
CE006571,1166876
CE004796,1163759
CE002578,1159826
CE011219,1173679
CE006103,1166305
CE011233,1173700
CE011088,1173468
CE012668,1176281
CE012231,1174681
CE001580,1158158
CE013325,1177253
CE010020,1172525
CE007147,1168454
CE007189,1168531
CE009373,1170734
CE008353,1169842
CE009452,1170859
CE013204,1177113
CE011950,1175513
CE000390,1151905
CE011842,1175337
CE008043,1169540
CE006344,1167103
CE001201,1156494
CE009671,1172150
CE009759,1172301
CE011792,1175272
CE010315,1171650
CE000364,1151772
CE010380,1171743
CE012593,1176170
CE004856,1162347
CE010017,1172522
CE000847,1155868
CE006697,1165698
CE010345,1171693
CE003314,1159335
CE001760,1158539
CE010587,1172077
CE008311,1169780
CE003403,1161900
CE001454,1154799
CE012724,1176361
CE012192,1174614
CE003822,1161116
CE012109,1174493
CE010513,1171955
CE011966,1175543
CE007583,1167753
CE002181,1157639
CE000374,1151827
CE004399,1163268
CE008613,1168877
CE001752,1158516
CE003888,1161251
CE007815,1168139
CE013051,1176859
CE006077,1166259
CE006883,1165986
CE002070,1157370
CE002960,1160364
CE009033,1171504
CE011756,1175784
CE006024,1165138
CE008614,1168879
CE003692,1160870
CE011596,1175153
CE012128,1174520
CE010934,1173226
CE005267,1165314
CE011872,1175388
CE002924,1160302
CE005517,1164176
CE001322,1154387
CE008921,1171317
CE006179,1166442
CE010269,1171574
CE005076,1162742
CE013290,1177208
CE010132,1172702
CE010165,1172756
CE010211,1172820
CE001860,1156906
CE009819,1172396
CE007494,1167613
CE009543,1170992
CE007428,1167500
CE004990,1162592
CE000558,1152767
CE007716,1167975
CE000305,1151286
CE008329,1169805
CE011738,1175760
CE004688,1163558
CE011564,1175099
CE005019,1162633
CE000100,1153509
CE001354,1154491
CE003894,1161260
CE003083,1158820
CE006651,1167015
CE011777,1175817
CE003862,1161208
CE006673,1165662
CE007631,1167834
CE002993,1160419
CE011015,1173335
CE007336,1167351
CE012306,1174795
CE012700,1176328
CE004133,1161680
CE000266,1150958
CE009027,1171493
CE012346,1174851
CE013395,1177347
CE012605,1176189
CE007199,1168545
CE002400,1158135
CE006157,1166405
CE000271,1151019
CE008006,1169475
CE002996,1160428
CE010966,1173275
CE012701,1176330
CE008198,1170183
CE007600,1167781
CE008023,1169504
CE010232,1172854
CE007422,1167493
CE011387,1173926
CE004454,1163351
CE002167,1157605
CE005839,1164793
CE010987,1173304
CE003208,1159081
CE009271,1170585
CE007112,1168401
CE012386,1174915
CE001586,1158178
CE006112,1166326
CE012008,1175611
CE003958,1161375
CE011610,1175176
CE002247,1157783
CE002221,1157730
CE001422,1154712
CE008293,1169755
CE008028,1169514
CE002360,1158039
CE012024,1175645
CE003781,1161032
CE005096,1162779
CE004123,1161666
CE005164,1162892
CE005408,1165563
CE005898,1164915
CE003370,1159442
CE011692,1175694
CE011369,1173901
CE008546,1168756
CE005435,1165607
CE003730,1160935
CE007937,1169365
CE009286,1170603
CE007715,1167973
CE006801,1165858
CE008129,1170070
CE002129,1157514
CE011832,1175320
CE010054,1172575
CE003776,1161021
CE009216,1170496
CE009665,1172142
CE006531,1166803
CE011648,1175233
CE000196,1153795
CE011160,1173587
CE007087,1168348
CE003012,1160468
CE002277,1157850
CE012830,1176520
CE003916,1161298
CE002579,1159827
CE007756,1168043
CE007222,1168574
CE005545,1164257
CE009477,1170900
CE003037,1158711
CE004419,1163300
CE012821,1176505
CE008550,1168764
CE004095,1161613
CE004612,1163428
CE003867,1161223
CE013000,1176774
CE010374,1171734
CE010198,1172798
CE013079,1176906
CE008204,1170193
CE012405,1175862
CE000506,1152572
CE007088,1168353
CE008250,1169681
CE012389,1175842
CE002767,1160702
CE001983,1157194
CE010763,1174239
CE011830,1175317
CE000392,1151907
CE003594,1162237
CE004177,1161763
CE000837,1155844
CE002341,1157991
CE008483,1168666
CE002255,1157793
CE007324,1167333
CE006454,1166668
CE008583,1168824
CE012975,1176742
CE011941,1175499
CE003451,1161988
CE008600,1168852
CE007516,1167643
CE005454,1164049
CE010486,1171912
CE010510,1171951
CE002012,1157246
CE009892,1172515
CE008632,1168906
CE009948,1172979
CE000782,1155711
CE006773,1165812
CE003221,1159130
CE005853,1164822
CE002113,1157480
CE006224,1166516
CE002416,1159481
CE006052,1166222
CE007944,1169378
CE006445,1166649
CE001798,1158628
CE009845,1172441
CE004249,1162987
CE005286,1165346
CE010648,1174045
CE006172,1166429
CE003349,1159399
CE012083,1174454
CE001670,1158327
CE008556,1168777
CE003111,1158893
CE006319,1167063
CE005979,1165056
CE007079,1168331
CE003836,1161154
CE010418,1171798
CE004908,1162446
CE003082,1158811
CE001281,1154242
CE012228,1174677
CE010334,1171675
CE012761,1176412
CE003095,1158842
CE004223,1161859
CE001997,1157217
CE004757,1163681
CE006466,1166686
CE005140,1162848
CE006594,1166925
CE004531,1163927
CE004556,1163971
CE012437,1175914
CE000740,1155586
CE010258,1171554
CE001163,1156416
CE006455,1166669
CE007955,1169394
CE003438,1161960
CE009467,1170882
CE004188,1161796
CE008213,1170213
CE011582,1175127
CE003749,1160973
CE006814,1165876
CE001919,1157046
CE000812,1155789
CE010571,1172046
CE007837,1168176
CE010627,1174017
CE012895,1176619
CE006489,1166721
CE005353,1165465
CE012658,1176269
CE002540,1159760
CE002696,1160555
CE008942,1171356
CE011527,1175046
CE009235,1170527
CE003675,1160834
CE010547,1172013
CE001581,1158167
CE011491,1174996
CE013113,1176954
CE012106,1174488
CE002495,1159642
CE005186,1162929
CE007857,1168218
CE010519,1171966
CE007902,1169297
CE002975,1160390
CE003890,1161255
CE005555,1164274
CE012767,1176421
CE008458,1170017
CE001815,1158653
CE006132,1166363
CE002978,1160395
CE009619,1171104
CE013244,1177144
CE009272,1170588
CE000354,1151696
CE004428,1163318
CE013194,1177071
CE005151,1162868
CE006989,1166162
CE012613,1176202
CE006868,1165959
CE005190,1162935
CE004909,1162449
CE002769,1160705
CE003108,1158888
CE007455,1167545
CE007918,1169329
CE001247,1154109
CE001124,1156294
CE007555,1167715
CE009744,1172275
CE003445,1161980
CE011101,1173490
CE011023,1173346
CE001014,1156010
CE003104,1158879
CE005248,1165284
CE012458,1175944
CE001590,1158185
CE011679,1175672
CE003813,1161090
CE003049,1158738
CE006565,1166868
CE011339,1173854
CE012410,1175868
CE009760,1172302
CE005911,1164935
CE008338,1169821
CE010359,1171714
CE010618,1172131
CE006656,1165630
CE010123,1172690
CE000667,1155347
CE011693,1175695
CE010656,1174058
CE003213,1159107
CE010339,1171684
CE005129,1162827
CE005703,1164544
CE005885,1164887
CE001340,1154440
CE009730,1172244
CE003053,1158743
CE006559,1166862
CE009173,1170427
CE000277,1151088
CE008183,1170160
CE008427,1169967
CE012413,1175874
CE011332,1173843
CE005945,1164998
CE008416,1169946
CE007057,1168298
CE006747,1165779
CE002451,1159568
CE005328,1165428
CE004203,1161826
CE003304,1159318
CE007471,1167579
CE003112,1158895
CE006707,1165714
CE008551,1168765
CE008071,1169584
CE002757,1160675
CE008309,1169778
CE012432,1175908
CE012247,1174707
CE006973,1166138
CE002380,1158086
CE008285,1169744
CE005120,1162816
CE005326,1165423
CE001395,1154625
CE002809,1160057
CE001921,1157048
CE005991,1165075
CE002793,1160023
CE010254,1171548
CE000117,1153564
CE004362,1163203
CE000603,1153018
CE007094,1168362
CE000938,1156704
CE012734,1176374
CE001967,1157148
CE001600,1158199
CE010756,1174225
CE012058,1174420
CE012187,1174608
CE003029,1158689
CE007448,1167535
CE011465,1174956
CE003361,1159414
CE010814,1174318
CE003950,1161361
CE012823,1176507
CE009381,1170744
CE002568,1159808
CE009056,1171534
CE004574,1164003
CE010586,1172076
CE011164,1173593
CE011093,1173479
CE010063,1172590
CE005910,1164934
CE007375,1167420
CE000321,1151490
CE013131,1176982
CE008733,1169075
CE008224,1170233
CE006033,1165157
CE005279,1165334
CE000472,1152410
CE008417,1169948
CE000232,1153962
CE001258,1154164
CE002659,1160488
CE004187,1161791
CE012551,1176101
CE004319,1163134
CE008032,1169519
CE008955,1171382
CE000340,1151626
CE003768,1161009
CE000617,1153080
CE007755,1168041
CE011591,1175145
CE013158,1177023
CE004034,1161508
CE012727,1176364
CE002048,1157330
CE001892,1156978
CE009354,1170710
CE010095,1172647
CE010615,1172127
CE010458,1171866
CE010468,1171883
CE007103,1168378
CE005071,1162731
CE006289,1167020
CE011232,1173699
CE009891,1172514
CE010480,1171904
CE000856,1155898
CE003165,1158993
CE004893,1162421
CE000413,1151999
CE007067,1168312
CE010546,1172011
CE009511,1170946
CE004677,1163538
CE001913,1157033
CE003379,1159463
CE012662,1176275
CE012338,1174843
CE012860,1176564
CE002865,1160171
CE002252,1157789
CE006610,1166948
CE002467,1159598
CE005931,1164966
CE004656,1163510
CE007606,1167791
CE001573,1155180
CE005869,1164862
CE005018,1162632
CE008965,1171396
CE001750,1158503
CE001770,1158559
CE000616,1153070
CE007108,1168385
CE006629,1166979
CE012537,1176079
CE011122,1173532
CE011282,1173775
CE009627,1171115
CE004337,1163157
CE001424,1154719
CE002980,1160397
CE006111,1166325
CE008195,1170178
CE008387,1169900
CE004376,1163223
CE004234,1162966
CE009316,1170654
CE012357,1174868
CE012449,1175932
CE003569,1162191
CE004035,1161509
CE002441,1159544
CE005436,1165608
CE003726,1160925
CE003943,1161343
CE006665,1165645
CE013341,1177273
CE010742,1174198
CE001637,1158269
CE006811,1165873
CE002826,1160094
CE008785,1169163
CE004764,1163691
CE009982,1173029
CE010038,1172555
CE011373,1173906
CE010505,1171945
CE002342,1157992
CE010439,1171831
CE012342,1174847
CE004279,1163052
CE004118,1161659
CE011074,1173439
CE005743,1164611
CE002089,1157426
CE005011,1162620
CE002752,1160665
CE010864,1173100
CE007243,1168614
CE001484,1154884
CE007384,1167436
CE000400,1151928
CE007648,1167865
CE001909,1157024
CE003382,1159467
CE008913,1171298
CE001471,1154856
CE003177,1159017
CE003243,1159171
CE013362,1177305
CE005666,1164481
CE002825,1160093
CE004302,1163101
CE012122,1174514
CE003860,1161199
CE009852,1172450
CE005108,1162800
CE010096,1172648
CE008988,1171428
CE012718,1176352
CE004509,1163887
CE000711,1155501
CE001837,1156841
CE011008,1173326
CE010552,1172022
CE004217,1161849
CE000119,1153570
CE005535,1164238
CE007962,1169405
CE011519,1175037
CE000237,1153978
CE012455,1175938
CE001368,1154561
CE004818,1163793
CE008924,1171325
CE003992,1161435
CE008724,1169057
CE011121,1173531
CE004285,1163066
CE002122,1157504
CE003880,1161240
CE010193,1172791
CE013100,1176937
CE003687,1160859
CE003900,1161273
CE002713,1160583
CE006333,1167085
CE008529,1168729
CE001283,1154250
CE003840,1161162
CE000571,1152833
CE002264,1157815
CE007597,1167775
CE006160,1166408
CE009023,1171487
CE009568,1171026
CE012018,1175633
CE002837,1160110
CE003701,1160881
CE002133,1157523
CE004451,1163348
CE013297,1177215
CE003131,1158928
CE002934,1160318
CE004061,1161549
CE001861,1156907
CE010717,1174159
CE011229,1173693
CE012151,1174555
CE009918,1172919
CE009499,1170930
CE012747,1176392
CE013091,1176924
CE004687,1163557
CE001302,1154317
CE012265,1174733
CE011106,1173499
CE004750,1163669
CE004800,1163766
CE011937,1175491
CE000173,1153735
CE001344,1154449
CE004334,1163151
CE011260,1173743
CE000393,1151910
CE001269,1154211
CE001288,1154266
CE011665,1175262
CE001641,1158274
CE008217,1170220
CE000848,1155883
CE004986,1162586
CE007166,1168489
CE009736,1172257
CE001171,1156432
CE004696,1163573
CE005278,1165333
CE005091,1162766
CE004914,1162458
CE005014,1162624
CE012618,1176209
CE005695,1164528
CE011781,1175825
CE003646,1160774
CE005845,1164806
CE013072,1176898
CE007175,1168505
CE004803,1163772
CE005753,1164630
CE003339,1159379
CE009530,1170976
CE005421,1165582
CE000460,1152358
CE005776,1164671
CE012935,1176683
CE012514,1176041
CE000085,1153464
CE006705,1165710
CE000811,1155788
CE010466,1171881
CE011523,1175042
CE006051,1166220
CE010352,1171707
CE011010,1173328
CE009615,1171100
CE007883,1169261
CE002075,1157389
CE012441,1175920
CE001246,1154108
CE009573,1171032
CE011197,1173644
CE009016,1171475
CE007308,1167297
CE010446,1171843
CE001086,1156198
CE003971,1161394
CE012376,1174899
CE004469,1163383
CE008845,1171194
CE008849,1171200
CE007993,1169450
CE003341,1159382
CE008209,1170206
CE012140,1174533
CE001299,1154309
CE010561,1172034
CE010357,1171712
CE009672,1172151
CE003319,1159346
CE007213,1168564
CE002127,1157511
CE008332,1169810
CE004268,1163029
CE009532,1170979
CE008262,1169705
CE001963,1157141
CE010094,1172646
CE000454,1152321
CE001706,1158391
CE012824,1176508
CE003858,1161193
CE007325,1167334
CE011805,1175287
CE001734,1158460
CE007823,1168152
CE012503,1176022
CE004753,1163675
CE000331,1151542
CE005428,1165599
CE005088,1162760
CE012155,1174559
CE008093,1169621
CE004254,1163000
CE002155,1157567
CE005534,1164237
CE003748,1160972
CE012890,1176609
CE010939,1173236
CE002628,1159925
CE002891,1160221
CE006450,1166660
CE005771,1164660
CE009299,1170625
CE010877,1173123
CE003700,1160879
CE009988,1173037
CE007447,1167533
CE003210,1159088
CE008371,1169869
CE009414,1170800
CE008189,1170170
CE001028,1156044
CE013182,1177055
CE007914,1169320
CE010917,1173190
CE009973,1173016
CE010524,1171977
CE004297,1163093
CE007042,1168276
CE009214,1170492
CE006975,1166141
CE006159,1166407
CE001406,1154655
CE003046,1158735
CE006249,1166548
CE009885,1172506
CE004748,1163662
CE001513,1154982
CE001158,1156398
CE011275,1173763
CE008566,1168797
CE003414,1161919
CE012928,1176674
CE007851,1168208
CE005062,1162710
CE008233,1169649
CE011134,1173545
CE002645,1159975
CE006479,1166708
CE003313,1159334
CE001415,1154686
CE010772,1174259
CE000742,1155592
CE002670,1160509
CE012290,1174771
CE013274,1177170
CE002112,1157477
CE000736,1155566
CE006805,1165864
CE000070,1153412
CE002487,1159633
CE012953,1176708
CE011139,1173554
CE008972,1171405
CE010951,1173253
CE009329,1170673
CE008961,1171392
CE007464,1167557
CE001117,1156279
CE002308,1157919
CE007167,1168490
CE013236,1177100
CE009333,1170679
CE002217,1157724
CE007353,1167379
CE010933,1173221
CE011779,1175822
CE007493,1167612
CE010449,1171847
CE003908,1161284
CE012625,1176218
CE011773,1175811
CE010268,1171572
CE009911,1172904
CE001567,1155162
CE002644,1159973
CE009754,1172292
CE005728,1164591
CE001295,1154294
CE010897,1173155
CE011802,1175284
CE012978,1176745
CE003283,1159260
CE012715,1176349
CE002604,1159881
CE007910,1169314
CE003864,1161210
CE007539,1167689
CE010905,1173167
CE002907,1160272
CE004499,1163871
CE011883,1175404
CE009914,1172911
CE005409,1165564
CE006145,1166383
CE006885,1165988
CE007668,1167896
CE009506,1170937
CE011172,1173611
CE000425,1152098
CE006400,1167182
CE010124,1172691
CE015022,1179761
CE009006,1171458
CE010314,1171649
CE014043,1178299
CE005866,1164856
CE015164,1179979
CE008191,1170172
CE005249,1165286
CE001007,1155995
CE006867,1165956
CE007477,1167586
CE002988,1160409
CE004052,1161531
CE003545,1162149
CE009699,1172199
CE004647,1163492
CE003158,1158977
CE000818,1155808
CE008320,1169793
CE012272,1174745
CE007385,1167438
CE011142,1173559
CE011266,1173751
CE009523,1170964
CE003623,1160728
CE005316,1165405
CE012285,1174765
CE005160,1162882
CE011532,1175053
CE011544,1175069
CE002000,1157224
CE005384,1165523
CE004504,1163878
CE009703,1172204
CE000881,1156583
CE008595,1168846
CE002318,1157946
CE010482,1171906
CE004550,1163958
CE008343,1169829
CE008319,1169792
CE001057,1156126
CE000301,1151252
CE008305,1169771
CE011338,1173853
CE008408,1169931
CE012359,1174870
CE011401,1173950
CE001866,1156918
CE006158,1166406
CE003713,1160906
CE006941,1166086
CE012569,1176128
CE008499,1168683
CE013025,1176814
CE013080,1176907
CE007429,1167501
CE009638,1171132
CE003847,1161174
CE007565,1167728
CE009349,1170701
CE011096,1173484
CE012463,1175953
CE003169,1158998
CE006874,1165966
CE000901,1156622
