org_id_a,org_id_b,org_name,relationship,source
GB-CHC-262348,GB-CHC-1180463,THE VENTURERS NORFOLK BROADS CRUISE,sameas,"Charity Reregistrations"
GB-CHC-300122,GB-CHC-1181340,THE WAYZ,sameas,"Charity Reregistrations"
GB-CHC-1125246,GB-CHC-1179660,THE WELL KIBWORTH,sameas,"Charity Reregistrations"
GB-CHC-522583,GB-CHC-1181598,THE WEM SPORTS AND SOCIAL ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-306622,GB-CHC-1144633,THE WHITLEY WILDLIFE CONSERVATION TRUST,sameas,"Charity Reregistrations"
GB-CHC-307574,GB-CHC-1172933,THE WILLIAM BARROW'S CHARITY,sameas,"Charity Reregistrations"
GB-CHC-269478,GB-CHC-1164261,THE WIMBLEDON SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-326590,GB-CHC-1174533,THE WINNICOTT TRUST,sameas,"Charity Reregistrations"
GB-CHC-1085525,GB-CHC-1175164,THE WOODCHURCH SCOUT & GUIDE COMMUNITY CENTRE,sameas,"Charity Reregistrations"
GB-CHC-271203,GB-CHC-1181022,THE WORLD PHEASANT ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-507960,GB-CHC-1177037,THE YORK AND DISTRICT BEEKEEPERS' ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-290100,GB-CHC-1158927,THE YORKE TRUST,sameas,"Charity Reregistrations"
GB-CHC-252572,GB-CHC-1170254,THE ZEMEL CHOIR,sameas,"Charity Reregistrations"
GB-CHC-1069814,GB-CHC-1148219,THEO TRUST LTD,sameas,"Charity Reregistrations"
GB-CHC-301415,GB-CHC-1158821,THEYDON BOIS VILLAGE ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-310661,GB-CHC-1179957,THOMAS PLUME'S LIBRARY,sameas,"Charity Reregistrations"
GB-CHC-1004285,GB-CHC-1180775,THORNBURY VOLUNTEER CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1034971,GB-CHC-1168315,TITCHMARSH PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-301641,GB-CHC-1180049,TODDINGTON VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-1035882,GB-CHC-1178532,TODMORDEN AMATEUR OPERATIC AND DRAMATIC SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1146890,GB-CHC-1174681,TOPSHAM RUGBY FOOTBALL CLUB,sameas,"Charity Reregistrations"
GB-CHC-1001591,GB-CHC-1174893,TOTS 2 TEENS,sameas,"Charity Reregistrations"
GB-CHC-235693,GB-CHC-1179215,TOVE VALLEY BAPTIST FELLOWSHIP,sameas,"Charity Reregistrations"
GB-CHC-1052328,GB-CHC-1116812,TRANSPLANT SUPPORT NETWORK,sameas,"Charity Reregistrations"
GB-CHC-304653,GB-CHC-1172028,TRIDENT YOUTH AND COMMUNITY CENTRE,sameas,"Charity Reregistrations"
GB-CHC-281520,GB-CHC-1180760,TRING SCHOOL TRUST,sameas,"Charity Reregistrations"
GB-CHC-1023335,GB-CHC-1180271,TRIRATNA BUDDHIST COMMUNITY (IPSWICH),sameas,"Charity Reregistrations"
GB-CHC-1044466,GB-CHC-1176063,TRIRATNA LIVERPOOL,sameas,"Charity Reregistrations"
GB-CHC-309077,GB-CHC-1176874,TYR ABAD RESIDENTIAL EDUCATION CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1022844,GB-CHC-1171583,TYTHERINGTON FAMILY WORSHIP CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1123706,GB-CHC-1173468,UGANDA COMMUNITY IN GREATER MANCHESTER,sameas,"Charity Reregistrations"
GB-CHC-306066,GB-CHC-1110590,UK YOUTH,sameas,"Charity Reregistrations"
GB-CHC-1132159,GB-CHC-1176425,UPTON VALE BAPTIST CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1051491,GB-CHC-1180905,UTTLESFORD BUFFY BUS ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1080835,GB-CHC-1174751,VENTNOR BOTANIC GARDEN FRIENDS' SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1015097,GB-CHC-1166876,VIDES UK,sameas,"Charity Reregistrations"
GB-CHC-225920,GB-CHC-1179436,VILLIERS PARK EDUCATIONAL TRUST,sameas,"Charity Reregistrations"
GB-CHC-510776,GB-CHC-1156931,VINTAGE CARRIAGES TRUST,sameas,"Charity Reregistrations"
GB-CHC-232860,GB-CHC-1167524,W J YAPP BEQUEST,sameas,"Charity Reregistrations"
GB-CHC-265755,GB-CHC-1180690,WALSINGHAM TRUST,sameas,"Charity Reregistrations"
GB-CHC-270746,GB-CHC-1178098,WALTHAMSTOW TOY LIBRARY AND PLAY CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1154978,GB-CHC-1177303,WANSBECK VALLEY FOOD BANK,sameas,"Charity Reregistrations"
GB-CHC-231091,GB-CHC-1176520,WARD'S CHARITY OR CHURCH LANDS,sameas,"Charity Reregistrations"
GB-CHC-1020136,GB-CHC-1170178,WASDALE MOUNTAIN RESCUE TEAM,sameas,"Charity Reregistrations"
GB-CHC-1059901,GB-CHC-1178084,WATER FOR KIDS,sameas,"Charity Reregistrations"
GB-CHC-1133315,GB-CHC-1157948,WAVERTON EVANGELICAL FELLOWSHIP,sameas,"Charity Reregistrations"
GB-CHC-500394,GB-CHC-1180894,WELTON VILLAGE MEMORIAL HALL,sameas,"Charity Reregistrations"
GB-CHC-280133,GB-CHC-1110216,WESSEX CANCER TRUST,sameas,"Charity Reregistrations"
GB-CHC-1068583,GB-CHC-1162990,WEST GLAMORGAN CRIMEBEAT,sameas,"Charity Reregistrations"
GB-CHC-217486,GB-CHC-1124993,WEST HEATH COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-239313,GB-CHC-1175246,WEST LANCASHIRE FREEMASONS' CHARITY,sameas,"Charity Reregistrations"
GB-CHC-1118460,GB-CHC-1174910,WEST WILTS VINEYARD,sameas,"Charity Reregistrations"
GB-CHC-500652,GB-CHC-1180863,WESTERN BEACONS MOUNTAIN SEARCH AND RESCUE TEAM,sameas,"Charity Reregistrations"
GB-CHC-207964,GB-CHC-1175356,WESTMINSTER AMALGAMATED CHARITY,sameas,"Charity Reregistrations"
GB-CHC-1059844,GB-CHC-1171086,WETHERBY SPORTS ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1068936,GB-CHC-1176698,WHITBY CHRISTIAN FELLOWSHIP,sameas,"Charity Reregistrations"
GB-CHC-529699,GB-CHC-1171266,WHITBY LITERARY AND PHILOSOPHICAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1004636,GB-CHC-1159626,WHITEFIELD CHRISTIAN TRUST,sameas,"Charity Reregistrations"
GB-CHC-241935,GB-CHC-1118796,WIDCOMBE BAPTIST CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1010825,GB-CHC-1178881,WIGTON THEATRE CLUB,sameas,"Charity Reregistrations"
GB-CHC-522695,GB-CHC-1060498,WILLOUGHBRIDGE GARDEN TRUST LIMITED,sameas,"Charity Reregistrations"
GB-CHC-309534,GB-CHC-1080096,WILTSHIRE ARCHAEOLOGICAL AND NATURAL HISTORY SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1003992,GB-CHC-1174519,WINCANTON RECREATIONAL TRUST,sameas,"Charity Reregistrations"
GB-CHC-1066051,GB-CHC-1179212,WINCHESTER PREGNANCY CRISIS CENTRE,sameas,"Charity Reregistrations"
GB-CHC-281653,GB-CHC-1181466,WINDMILL DAY NURSERY,sameas,"Charity Reregistrations"
GB-CHC-1145123,GB-CHC-1167967,WIRRAL FOODBANK,sameas,"Charity Reregistrations"
GB-CHC-1014300,GB-CHC-1150354,WOMEN AND GIRLS NETWORK,sameas,"Charity Reregistrations"
GB-CHC-1035330,GB-CHC-1168815,WOODLAND CORNER,sameas,"Charity Reregistrations"
GB-CHC-299789,GB-CHC-1143122,WOODSIDE ANIMAL WELFARE TRUST,sameas,"Charity Reregistrations"
GB-CHC-1070246,GB-CHC-1163549,WOOTTON CONSERVATION TRUST,sameas,"Charity Reregistrations"
GB-CHC-304686,GB-CHC-1180907,WOOTTON COURTENAY VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-508607,GB-CHC-1173764,WORCESTER MUSLIM WELFARE ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1048925,GB-CHC-1160851,WORLD HARVEST CHRISTIAN CENTRE,sameas,"Charity Reregistrations"
GB-CHC-278753,GB-CHC-1181001,WORLE COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1027440,GB-CHC-1176474,WOW YOUTH MUSICAL THEATRE,sameas,"Charity Reregistrations"
GB-CHC-309703,GB-CHC-1156892,WYCLIFFE HALL,sameas,"Charity Reregistrations"
GB-CHC-1094083,GB-CHC-1178212,WYGATE FOUNDATION NURSERY SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1073723,GB-CHC-1173317,YORK AND DISTRICT GROUP RIDING FOR THE DISABLED ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1149760,GB-CHC-1175816,YORUBA FOUNDATION LTD,sameas,"Charity Reregistrations"
GB-CHC-1124580,GB-CHC-1141052,YOUNG VIRTUOSI LIMITED,sameas,"Charity Reregistrations"
GB-CHC-277935,GB-CHC-1175680,YOUTH CONCERN,sameas,"Charity Reregistrations"
GB-CHC-253226,GB-CHC-1102614,Age Concern Kesteven,sameas,"Charity Reregistrations"
GB-CHC-288028,GB-CHC-1098216,Brent Triangle Limited,sameas,"Charity Reregistrations"
GB-CHC-1096798,GB-CHC-1121208,All Nations Christian Centre,sameas,"Charity Reregistrations"
GB-CHC-1045304,GB-CHC-1117345,Heart of England Community Foundation,sameas,"Charity Reregistrations"
GB-CHC-206426,GB-CHC-1146484,Dulverton Trust,sameas,"Charity Reregistrations"
GB-CHC-250179,GB-CHC-263710,"Shelter, National Campaign for Homeless People Limited",sameas,"Charity Reregistrations"
GB-CHC-1143704,GB-CHC-1172163,Disability Africa,sameas,"Charity Reregistrations"
GB-CHC-1018536,GB-CHC-1196905,ABBEY CWMHIR HERITAGE TRUST,sameas,"Charity Reregistrations"
GB-CHC-276978,GB-CHC-1159454,ABBEYDALE COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-211645,GB-CHC-1146420,ABF THE SOLDIERS' CHARITY,sameas,"Charity Reregistrations"
GB-CHC-1109000,GB-CHC-1164119,ABOUT WITH FRIENDS,sameas,"Charity Reregistrations"
GB-CHC-1141230,GB-CHC-1182693,ABOVE US ONLY SKY?,sameas,"Charity Reregistrations"
GB-CHC-1070618,GB-CHC-1185329,ACADEMY OF MEDICAL SCIENCES,sameas,"Charity Reregistrations"
GB-CHC-1120588,GB-CHC-1172706,ACCESS ALL AREAS,sameas,"Charity Reregistrations"
GB-CHC-801533,GB-CHC-1194245,ACORN COMMUNITY SUPPORT,sameas,"Charity Reregistrations"
GB-CHC-1094359,GB-CHC-1157078,ACORNS (NORTH TYNESIDE),sameas,"Charity Reregistrations"
GB-CHC-1113899,GB-CHC-1140534,ACTIVE HOPE,sameas,"Charity Reregistrations"
GB-CHC-1125973,GB-CHC-1185078,ADVOCACY AFTER FATAL DOMESTIC ABUSE LTD,sameas,"Charity Reregistrations"
GB-CHC-1014398,GB-CHC-1163787,ADVOCACY ALLIANCE,sameas,"Charity Reregistrations"
GB-CHC-1009787,GB-CHC-1186659,ADVOCACY IN GREENWICH,sameas,"Charity Reregistrations"
GB-CHC-1072156,GB-CHC-1185588,AFGHAN ISLAMIC AND CULTURE CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1059268,GB-CHC-1164778,AFRICA ADVOCACY FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1053920,GB-CHC-1184309,AFRICAN BIRD CLUB,sameas,"Charity Reregistrations"
GB-CHC-1145893,GB-CHC-1169279,AFRICAN FRENCH SPEAKING COMMUNITY SUPPORT,sameas,"Charity Reregistrations"
GB-CHC-1095001,GB-CHC-1163774,AFRINSPIRE,sameas,"Charity Reregistrations"
GB-CHC-265351,GB-CHC-1153607,AGE CONCERN BRACKNELL FOREST,sameas,"Charity Reregistrations"
GB-CHC-283432,GB-CHC-1147081,AGE CONCERN CHRISTCHURCH,sameas,"Charity Reregistrations"
GB-CHC-231480,GB-CHC-1189615,AGE CONCERN NEWBURY AND DISTRICT,sameas,"Charity Reregistrations"
GB-CHC-1037278,GB-CHC-1172466,AGE CONCERN TORFAEN,sameas,"Charity Reregistrations"
GB-CHC-270459,GB-CHC-1151398,AGE UK THANET LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1078651,GB-CHC-1167044,AIREBOROUGH SUPPORTED ACTIVITIES SCHEME,sameas,"Charity Reregistrations"
GB-CHC-1152379,GB-CHC-1163706,AL-AYN SOCIAL CARE FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1020834,GB-CHC-1158949,ALDERBURY PRESCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1148911,GB-CHC-1170179,ALL SAINTS COMMUNITY PROJECT TRUST,sameas,"Charity Reregistrations"
GB-CHC-284116,GB-CHC-1159070,ALTAJIR TRUST,sameas,"Charity Reregistrations"
GB-CHC-1161946,GB-CHC-1171437,ALZHEIMER CAFÉ ISLE OF WIGHT,sameas,"Charity Reregistrations"
GB-CHC-1090650,GB-CHC-1182652,AMAR-FRANSES AND FOSTER-JENKINS TRUST,sameas,"Charity Reregistrations"
GB-CHC-1167381,GB-CHC-1183760,A MILE IN HER SHOES,sameas,"Charity Reregistrations"
GB-CHC-243509,GB-CHC-1174706,ANDREWS CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-513091,GB-CHC-1161354,ANIMAL CONCERN CUMBRIA,sameas,"Charity Reregistrations"
GB-CHC-1157935,GB-CHC-1172316,ANIMAL SPAY AND NEUTER INTERNATIONAL,sameas,"Charity Reregistrations"
GB-CHC-1140020,GB-CHC-1178437,ANWARUL QURAN TRUST,sameas,"Charity Reregistrations"
GB-CHC-221962,GB-CHC-1192964,APPLEGARTH HOMES,sameas,"Charity Reregistrations"
GB-CHC-205684,GB-CHC-1193688,ARCH SUPPORT,sameas,"Charity Reregistrations"
GB-CHC-1043420,GB-CHC-1185730,ARMITAGE PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-291202,GB-CHC-1176393,ARMY FAMILIES FEDERATION,sameas,"Charity Reregistrations"
GB-CHC-227639,GB-CHC-1181714,ARMY RIFLE ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-245517,GB-CHC-1149105,ARMY RUGBY UNION TRUST,sameas,"Charity Reregistrations"
GB-CHC-1110987,GB-CHC-1181445,ARRAHMA ISLAMIC CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1035221,GB-CHC-1189082,ART AND CHRISTIANITY,sameas,"Charity Reregistrations"
GB-CHC-1148174,GB-CHC-1172529,ARTBOX LONDON,sameas,"Charity Reregistrations"
GB-CHC-1096859,GB-CHC-1192375,ARTS FOR ALL,sameas,"Charity Reregistrations"
GB-CHC-1129999,GB-CHC-1182930,ASHLEY HOUSE HOSTEL,sameas,"Charity Reregistrations"
GB-CHC-520406,GB-CHC-1165348,ASHOVER PARISH HALL,sameas,"Charity Reregistrations"
GB-CHC-1137818,GB-CHC-1182609,ASIAN WELFARE AND CULTURAL ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-523049,GB-CHC-1170307,ASKHAM AND DISTRICT COMMUNITY CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1051424,GB-CHC-1195493,ASPLEY GUISE PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-290927,GB-CHC-1171112,ASSOCIATION FOR PROJECT MANAGEMENT,sameas,"Charity Reregistrations"
GB-CHC-280537,GB-CHC-1193445,ASSOCIATION OF BREASTFEEDING MOTHERS,sameas,"Charity Reregistrations"
GB-CHC-279119,GB-CHC-1190441,ASSOCIATION OF CHILD PROTECTION PROFESSIONALS,sameas,"Charity Reregistrations"
GB-CHC-1145987,GB-CHC-1184567,Association of Mountaineering Instructors,sameas,"Charity Reregistrations"
GB-CHC-1125687,GB-CHC-1186569,ASSOCIATION OF NHS CHARITIES,sameas,"Charity Reregistrations"
GB-CHC-1116352,GB-CHC-1155738,AURORA ORCHESTRA,sameas,"Charity Reregistrations"
GB-CHC-1193502,GB-CHC-1112897,AUTISM ALLIANCE UK,sameas,"Charity Reregistrations"
GB-CHC-1033639,GB-CHC-1160180,AVON SMALL SAINTS PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1163815,GB-CHC-1192416,AYLESBURY OPERA,sameas,"Charity Reregistrations"
GB-CHC-517939,GB-CHC-1183962,BAKERSFIELD AND NEIGHBOURHOOD COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1027732,GB-CHC-1184842,BAKEWELL AND DISTRICT HISTORICAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1064556,GB-CHC-1163343,BANBURY ANIMAL RESCUE AND KINDNESS SERVICE,sameas,"Charity Reregistrations"
GB-CHC-516981,GB-CHC-1189197,"BANGLADESH ISLAMIC ASSOCIATION, SMETHWICK",sameas,"Charity Reregistrations"
GB-CHC-1117481,GB-CHC-1151816,BANGLADESHI WOMEN'S ASSOCIATION LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1020882,GB-CHC-1159369,BARKING PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-267955,GB-CHC-1156379,BARNES COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1062195,GB-CHC-1151068,BARNET AFRICAN CARIBBEAN ASSOCIATION LTD,sameas,"Charity Reregistrations"
GB-CHC-701041,GB-CHC-1184179,BARTON LANE COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-274837,GB-CHC-1189630,BATH AND COUNTIES ARCHAEOLOGICAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1139037,GB-CHC-1189547,BATH SPA UNIVERSITY STUDENTS' UNION,sameas,"Charity Reregistrations"
GB-CHC-1076957,GB-CHC-1159027,BEAT THE COLD,sameas,"Charity Reregistrations"
GB-CHC-1046328,GB-CHC-1160990,BEEHIVE PRE-SCHOOL PLAYGROUP,sameas,"Charity Reregistrations"
GB-CHC-1025346,GB-CHC-1164090,BEESTON CONSOLIDATED CHARITY,sameas,"Charity Reregistrations"
GB-CHC-1185325,GB-CHC-1033165,BELTINGE DAY NURSERY,sameas,"Charity Reregistrations"
GB-CHC-1036631,GB-CHC-1180308,BENLLECH PLAYGROUP,sameas,"Charity Reregistrations"
GB-CHC-1143602,GB-CHC-1193756,BEREAN BAPTIST TEMPLE,sameas,"Charity Reregistrations"
GB-CHC-294220,GB-CHC-1155173,BERKSHIRE COMMUNITY FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-216605,GB-CHC-1194243,BERKSWELL CHARITIES,sameas,"Charity Reregistrations"
GB-CHC-251855,GB-CHC-1172097,BERRY POMEROY HOME FOR ELDERLY PEOPLE,sameas,"Charity Reregistrations"
GB-CHC-1093109,GB-CHC-1198661,BERWICK JUNIORS YOUTH DEVELOPMENT TRUST,sameas,"Charity Reregistrations"
GB-CHC-1140410,GB-CHC-1183255,BETHANY INTERNATIONAL HOUSE FOR CHILDREN,sameas,"Charity Reregistrations"
GB-CHC-1086924,GB-CHC-1187622,BETHEL APOSTOLIC CHURCH - MISSION HALL BILSTON,sameas,"Charity Reregistrations"
GB-CHC-506813,GB-CHC-1163868,BEVERLEY COMMUNITY LIFT,sameas,"Charity Reregistrations"
GB-CHC-1128806,GB-CHC-1195043,BEWDLEY BAPTIST CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1096157,GB-CHC-1186004,BIBLE EDUCATIONAL SERVICES,sameas,"Charity Reregistrations"
GB-CHC-1063200,GB-CHC-1187754,BIBLES FOR CHILDREN,sameas,"Charity Reregistrations"
GB-CHC-1162370,GB-CHC-1167497,BINSCOMBE EVANGELICAL CHURCH,sameas,"Charity Reregistrations"
GB-CHC-528933,GB-CHC-1192429,BIRMINGHAM ASTRONOMICAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-527276,GB-CHC-1184682,BISHOP GROSSETESTE UNIVERSITY,sameas,"Charity Reregistrations"
GB-CHC-1189191,GB-CHC-1195857,BLACKDOG OUTDOORS,sameas,"Charity Reregistrations"
GB-CHC-1026256,GB-CHC-1171226,BLINDCRAKE VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-1075153,GB-CHC-1184324,BLUE BELL HILL COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1030920,GB-CHC-1193652,BLUNDESTON PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-200220,GB-CHC-1183856,BLUNHAM VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-1117226,GB-CHC-1166006,BOGNOR COMMUNITY ACTION NETWORK,sameas,"Charity Reregistrations"
GB-CHC-215340,GB-CHC-1191838,BOLTON DEAF SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-517454,GB-CHC-1190423,BOLTON MOUNTAIN RESCUE TEAM,sameas,"Charity Reregistrations"
GB-CHC-1113276,GB-CHC-1159590,BONE CANCER RESEARCH TRUST,sameas,"Charity Reregistrations"
GB-CHC-1144946,GB-CHC-1188397,BORN TO BE BEAUTIFUL,sameas,"Charity Reregistrations"
GB-CHC-1142527,GB-CHC-1162942,BOSOMBUDDIESUK,sameas,"Charity Reregistrations"
GB-CHC-1117214,GB-CHC-1195127,BRAILLE IT,sameas,"Charity Reregistrations"
GB-CHC-1055320,GB-CHC-1181985,BRAMBLES COMMUNITY PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1042297,GB-CHC-1193369,BRANKSOME CHINE SURF LIFE SAVING CLUB,sameas,"Charity Reregistrations"
GB-CHC-1147556,GB-CHC-1180296,BREAKOUT YOUTH,sameas,"Charity Reregistrations"
GB-CHC-201288,GB-CHC-1184834,BRIDGE TRUST,sameas,"Charity Reregistrations"
GB-CHC-1040702,GB-CHC-1186053,BRIGHTER HORIZONS,sameas,"Charity Reregistrations"
GB-CHC-264775,GB-CHC-1177939,BRISTOL HOSPITAL BROADCASTING SERVICE,sameas,"Charity Reregistrations"
GB-CHC-260346,GB-CHC-1185594,BRITISH ARACHNOLOGICAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1010867,GB-CHC-1193943,BRITISH ARTS FESTIVALS ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-276054,GB-CHC-1188273,BRITISH ASSOCIATION FOR IMMEDIATE CARE,sameas,"Charity Reregistrations"
GB-CHC-260167,GB-CHC-1187794,BRITISH BURN ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-296198,GB-CHC-1188125,BRITISH SOCIETY FOR COLPOSCOPY AND CERVICAL PATHOLOGY,sameas,"Charity Reregistrations"
GB-CHC-264962,GB-CHC-1166134,BRITISH SOCIETY FOR THE HISTORY OF PHARMACY,sameas,"Charity Reregistrations"
GB-CHC-1125927,GB-CHC-1196492,BRITSOM,sameas,"Charity Reregistrations"
GB-CHC-1046921,GB-CHC-1188559,BRIXWORTH COMMUNITY CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1074408,GB-CHC-1170398,BROADLANDS GROUP RIDING FOR THE DISABLED ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1004331,GB-CHC-1157361,BROMLEY TOWN CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1031876,GB-CHC-1187234,BROOK EARLY YEARS,sameas,"Charity Reregistrations"
GB-CHC-269386,GB-CHC-1174719,BROOKVALE COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-281697,GB-CHC-1160934,BROOMGROVE RESIDENTS ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-510317,GB-CHC-1196482,BROWNHILLS MUSICAL THEATRE COMPANY,sameas,"Charity Reregistrations"
GB-CHC-1071631,GB-CHC-1177534,BUCKINGHAM AND DISTRICT U3A,sameas,"Charity Reregistrations"
GB-CHC-283723,GB-CHC-1182528,BUCKLES AND BOWS PRE-SCHOOL NURSERY,sameas,"Charity Reregistrations"
GB-CHC-290076,GB-CHC-1162329,BUDLEIGH SALTERTON AND DISTRICT HOSPISCARE,sameas,"Charity Reregistrations"
GB-CHC-1074206,GB-CHC-1176600,BURCOTT AND DISTRICT RIDING FOR THE DISABLED ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1021798,GB-CHC-1188245,BURNAGE FAMILY CHURCH,sameas,"Charity Reregistrations"
GB-CHC-273930,GB-CHC-1165584,BURNHAM YOUTH CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1027856,GB-CHC-1194906,BUTTERCUPS COMMUNITY PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1154455,GB-CHC-510711,CALDER KIDS ADVENTURE PLAYGROUND ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1190616,GB-CHC-1197756,CALNE FOODBANK,sameas,"Charity Reregistrations"
GB-CHC-1089327,GB-CHC-1190059,CALVARY EVANGELICAL CHURCH BRIGHTON,sameas,"Charity Reregistrations"
GB-CHC-298419,GB-CHC-1188130,CAMBERLEY CARE TRUST,sameas,"Charity Reregistrations"
GB-CHC-218782,GB-CHC-1184133,CAMPAIGN TO PROTECT RURAL ENGLAND (SHROPSHIRE BRANCH),sameas,"Charity Reregistrations"
GB-CHC-1073670,GB-CHC-1195740,CAMSLEY GRANGE RIDING FOR THE DISABLED ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-328237,GB-CHC-1177334,CANINE CONCERN,sameas,"Charity Reregistrations"
GB-CHC-298480,GB-CHC-1153745,CANTERBURY UMBRELLA,sameas,"Charity Reregistrations"
GB-CHC-250621,GB-CHC-1155885,CARDIFF YOUNG MEN'S CHRISTIAN ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1056567,GB-CHC-1181959,CARDIGAN YOUTH PROJECT,sameas,"Charity Reregistrations"
GB-CHC-1173154,GB-CHC-1182567,CARETECH CHARITABLE FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1084504,GB-CHC-1155536,CARING FOR GOD'S ACRE,sameas,"Charity Reregistrations"
GB-CHC-310002,GB-CHC-1188568,CARISBROOKE CASTLE MUSEUM,sameas,"Charity Reregistrations"
GB-CHC-502926,GB-CHC-1188535,CARMEL VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-295286,GB-CHC-1192922,CARYFORD COMMUNITY HALL ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1031426,GB-CHC-1135211,CATEY PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1128728,GB-CHC-1196431,CENTRAL BAPTIST CHURCH CHELMSFORD,sameas,"Charity Reregistrations"
GB-CHC-271916,GB-CHC-1182319,CENTRAL READERS' COUNCIL,sameas,"Charity Reregistrations"
GB-CHC-1054436,GB-CHC-1185070,CENTRE CHURCH,sameas,"Charity Reregistrations"
GB-CHC-257932,GB-CHC-1169759,CERAMIC CITY CHOIR,sameas,"Charity Reregistrations"
GB-CHC-1074125,GB-CHC-1174554,CHALKDOWN GROUP RIDING FOR THE DISABLED ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1120388,GB-CHC-1167828,CHANGES BRISTOL LTD,sameas,"Charity Reregistrations"
GB-CHC-213937,GB-CHC-1182011,CHARLES LORD-DENTON ALMSHOUSES,sameas,"Charity Reregistrations"
GB-CHC-1073540,GB-CHC-1174653,CHARLTON PARK RIDING FOR THE DISABLED ASSOCIATION,sameas,"Charity Reregistrations"
